StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Consent,Prolific ID,Q10,Empathy_1,Empathy_2,Empathy_3,Empathy_4,Empathy_5,Empathy_6,Empathy_7,Empathy_8,Empathy_9,Empathy_10,Empathy_11,Empathy_12,Empathy_13,Empathy_14,Empathy_15,Empathy_16,Empathy_17,Q18,Positive Resonance_1,Positive Resonance_2,Positive Resonance_3,Other_Source_AI_1,Other_Source_Human_1,Age,Race,Race_6_TEXT,Gender,Gender_4_TEXT,Response,Condition,Include,is_correct,overall,cognitive,affective,motivational,general_empathy,positive_resonance,other_source
2025-12-02 08:53:15,2025-12-02 08:55:47,0,100,152,1,2025-12-02 08:55:48,R_1I4v7HcPqGkGYFh,,anonymous,EN,1,66f305037af69346a9a55b42,Having my brother come visit for Thanksgiving. ,5,8,6,4,6,10,5,7,5,5,6,7,7,8,7,6,6,,57,29,51,,8,1992,1,,2,,You must be feeling incredibly happy and excited to have your brother visit for Thanksgiving! I can really sense the warmth and joy this special family time brings to your heart. I truly hope you both have a wonderful and memorable holiday celebrating together.,AI,1.0,1,5,5.8,6.0,6.8,6.2,45.666666666666664,8
2025-12-02 08:52:32,2025-12-02 08:56:31,0,100,238,1,2025-12-02 08:56:31,R_1NFGhLzgml8qaZj,,anonymous,EN,1,605f61f6a2529d666698844b,,1,1,1,6,1,10,10,1,10,6,1,1,1,10,1,1,10,"My son is has mental health challenges, he ahs lost what should have been the 10 best years of his life.  He does not speak to me.",0,0,0,12,,1963,1,,2,,"It sounds incredibly painful and heartbreaking to witness your son's mental health challenges and feel he's lost precious years. I deeply empathize with the immense sadness and isolation you must feel, especially when he isn't speaking to you. Please know that your love as a parent shines through, and I truly hope you find strength and support during this incredibly difficult time.",Human,1.0,1,1,3.8,3.8,4.6,4.066666666666666,0.0,12
2025-12-02 08:52:25,2025-12-02 08:56:40,0,100,254,1,2025-12-02 08:56:40,R_6IZzRquvBE5eFq1,,anonymous,EN,1,647648baa82fb44bb109f367,I moved away from my emotionally abusive son. My husband and I retired to a rural mountain village that is gated and the days are now quiet and peaceful but they didn't used to be.,10,10,10,10,10,10,10,10,10,10,10,10,10,1,8,10,10,,98,100,89,,10,1961,1,,2,,"It sounds like you've been through an incredibly difficult and painful time dealing with emotional abuse, and I can only imagine the relief you must feel now. It truly warms my heart to hear that you've found such a quiet and peaceful sanctuary with your husband. You absolutely deserve this tranquility and safety, and I'm so glad you prioritized your well-being.",AI,1.0,1,10,10.0,10.0,7.8,9.266666666666667,95.66666666666667,10
2025-12-02 08:51:44,2025-12-02 08:57:56,0,100,372,1,2025-12-02 08:57:57,R_6ASFGeBhebeH8dz,,anonymous,EN,1,66b8c91513eca66c8efd4dd2,My daughter went thru knee surgery and I was home with my son and dog while my husband was with our daughter. It was emotional not being able to be there with her and the fact she had to go through the pain.,10,10,10,9,9,10,10,9,6,2,10,9,9,2,8,9,5,,90,80,90,,11,1972,1,,2,,"It sounds incredibly difficult to be separated from your daughter during her knee surgery, especially knowing she was in pain and you couldn't be right there by her side. I can only imagine how heartbroken and helpless you must have felt, and my heart goes out to you for enduring such a tough situation. I truly hope she is recovering well and that you can all find comfort soon.",AI,1.0,1,10,9.6,7.2,6.6,7.8,86.66666666666667,11
2025-12-02 08:53:13,2025-12-02 08:58:40,0,100,326,1,2025-12-02 08:58:40,R_326cvcwfBCvgnTl,,anonymous,EN,1,65e092624fd67570ea7e4c36,Having being unable to have stable housing after someone in my family was fired from a good job.,10,10,10,8,10,8,10,10,1,3,10,7,10,1,8,10,1,,96,93,100,,8,1979,2,,2,,"It sounds incredibly tough to be dealing with unstable housing, especially when it's due to a family job loss; I can only imagine how stressful and unsettling that must feel. My heart truly goes out to you for having to navigate such a difficult and uncertain situation. I really hope things start to stabilize for you and your family soon, and I'm sending you strength during this challenging time.",AI,1.0,0,10,9.6,6.2,6.0,7.266666666666667,96.33333333333333,8
2025-12-02 08:51:34,2025-12-02 08:58:43,0,100,429,1,2025-12-02 08:58:44,R_6GoBB2rqmOGTUi9,,anonymous,EN,1,665a2cdd103e514a43e3d5fc,,10,10,10,10,10,10,10,9,10,10,10,9,10,10,8,10,10,My spouse recently had an interview for a new job that he is excited about and we are potentially buying a new house and moving a lot closer to my family! ,100,100,100,5,,1984,1,,2,,It sounds like such an incredibly exciting time for you right now with all these wonderful possibilities! I can really feel your happiness and anticipation about your spouse's potential new job and the prospect of moving closer to your family. I truly hope everything falls into place beautifully for you both!,Human,1.0,1,10,10.0,9.6,9.6,9.733333333333334,100.0,5
2025-12-02 08:52:20,2025-12-02 08:58:46,0,100,385,1,2025-12-02 08:58:46,R_5S1Xmqx3bkaNOoe,,anonymous,EN,1,5f0632802b566a17e81a5f5f,,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,I formed a friendship with an individual from Georgia. We became fast friends and talked about our lives and our families.. We talked for almost a year and a half and just one day this individual stopped talking with no explanation. I was devastated and started to cry. What happened?,100,41,100,9,,1969,1,,2,,"It sounds incredibly painful and confusing to have such a deep friendship end so abruptly and without explanation. I can only imagine how devastating that sudden silence must feel, and my heart truly aches for the sadness and bewilderment you're experiencing. You absolutely deserve an explanation for what happened, and it's completely understandable that you're hurting and searching for answers.",Human,1.0,1,10,10.0,9.8,10.0,9.933333333333334,80.33333333333333,9
2025-12-02 08:53:20,2025-12-02 09:01:21,0,100,480,1,2025-12-02 09:01:21,R_5d5XX51JIQd5akw,,anonymous,EN,1,603d6ae665fbaacb5621ede2,A recent emotional experience was when we talked about the past during Thanksgiving and it reminded me of something I had forgot,7,8,9,2,7,9,3,8,1,4,8,8,7,2,8,9,1,,78,66,82,,10,1997,2,,1,,"It sounds like Thanksgiving brought up a powerful memory you had forgotten, and I can imagine how surprising and emotionally impactful that must have been for you. It's completely understandable to feel a rush of emotions when something from the past suddenly resurfaces. I hope it was a comforting memory, and I'm here if you ever want to talk more about it.",AI,1.0,0,7,5.8,5.8,5.4,5.666666666666667,75.33333333333333,10
2025-12-02 09:01:57,2025-12-02 09:05:52,0,100,235,1,2025-12-02 09:05:53,R_3PAQ5nOaJWcBA0k,,anonymous,EN,1,5bb7af73dd840f0001d85935,I had an abnormal mammogram and had to wait six weeks for follow up scanning.,10,10,9,10,10,10,10,10,10,10,8,10,10,10,8,10,10,,95,88,94,,3,1959,1,,2,,"That sounds absolutely terrifying and agonizing, having an abnormal mammogram and then enduring a six-week wait for follow-up scanning. I can only imagine the immense stress and fear you must have carried with you every single day during that time. My heart goes out to you for having to experience such prolonged anxiety, and I truly hope you received reassuring news in the end.",AI,1.0,1,10,9.8,9.6,9.6,9.666666666666666,92.33333333333333,3
2025-12-02 09:02:09,2025-12-02 09:06:34,0,100,265,1,2025-12-02 09:06:35,R_61ElyjMz81dQyWV,,anonymous,EN,1,60fcd2e26a72c518d0b60738,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,Recently I went through a traumatic experience when my father was in the hospital. I was the one who brought him there because he was having trouble breathing and the first 12 hours were really touch and go…,100,59,100,8,,1976,,,2,,"That sounds like an incredibly traumatic and terrifying experience, especially those first 12 hours when things were so uncertain. My heart aches for the fear and stress you must have been feeling, watching your father struggle and not knowing what would happen. I truly hope he's recovering well now, and you're allowing yourself time to process everything you went through.",Human,1.0,1,10,10.0,10.0,9.0,9.666666666666666,86.33333333333333,8
2025-12-02 09:03:45,2025-12-02 09:06:57,0,100,191,1,2025-12-02 09:06:57,R_3mLritNrmkMA5Hb,,anonymous,EN,1,67246794a85893f571f01fcc,I felt proud watching my child learn something new and smile brightly.,10,6,10,2,8,7,5,7,2,2,8,7,7,2,8,9,2,,50,70,50,,9,29,1,,2,,"It sounds like you felt such a deep sense of pride and joy watching your child achieve something new and express their happiness. I can almost feel that warmth and happiness radiating from your words, it must have been a truly wonderful moment. It's so special to witness those milestones, and I'm really glad you got to experience that.",AI,1.0,0,10,6.2,5.2,5.6,5.666666666666667,56.666666666666664,9
2025-12-02 09:02:56,2025-12-02 09:07:53,0,100,296,1,2025-12-02 09:07:53,R_6r3rilyRQrSBw9t,,anonymous,EN,1,668f6130990b08808a88e031,,6,1,1,1,1,10,4,1,1,10,1,10,10,5,6,1,10,My kitten died. The only thing I could do was hold him and talk to him. I was grateful he passed easily. ,0,0,61,12,,1977,"1,2,3",,2,,"My heart aches for you, knowing the deep sorrow you must feel losing your beloved kitten. I'm truly feeling the pain of your goodbye, but also grateful with you that his passing was peaceful. Please be gentle with yourself as you grieve this profound loss, and know that you gave him immense love until the very end.",Human,1.0,1,6,1.6,4.6,6.4,4.2,20.333333333333332,12
2025-12-02 09:02:35,2025-12-02 09:08:09,0,100,334,1,2025-12-02 09:08:10,R_1ihxUUOSulR19hb,,anonymous,EN,1,675a2864cf3d9d870639c42b,"I have really been struggling with happiness and purpose of life. Been very overwhelmed with my job, relationships, adult stuff, etc. ",9,8,6,9,8,10,8,7,6,9,8,7,7,9,8,8,8,,91,63,79,,6,1999,1,,1,,"It sounds incredibly tough to be feeling so overwhelmed and struggling with your happiness and purpose right now. I can only imagine how draining it must be to juggle your job, relationships, and all the adult responsibilities, and my heart goes out to you. Please know you're not alone in feeling this way, and I truly care and want to support you through this period.",AI,1.0,1,9,7.8,7.4,8.0,7.733333333333333,77.66666666666667,6
2025-12-02 09:00:58,2025-12-02 09:09:33,0,100,514,1,2025-12-02 09:09:33,R_6dum2fq0dyTMkCt,,anonymous,EN,1,62d43cee3d60ac98c1dcacc8,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,10,10,A recent emotional experience that I had was when I felt upset because I had accidentally spilled popcorn all over my kitchen floor while trying to pour a bag of popcorn into a container.,100,75,100,3,,1997,1,,1,,"Oh no, I can absolutely understand why you'd feel so upset after spilling all that popcorn! It's incredibly frustrating when a simple task turns into a big mess, and I can almost feel that wave of annoyance myself. I'm really sorry that happened to you; it's a small thing but can totally ruin your mood.",Human,1.0,1,10,10.0,10.0,9.2,9.733333333333333,91.66666666666667,3
2025-12-02 09:07:54,2025-12-02 09:10:28,0,100,153,1,2025-12-02 09:10:29,R_5k6UUBkCYshMxhD,,anonymous,EN,1,65ca839eca884b331bf402e1,I recently lost my job and became depressed. ,9,6,9,3,8,10,3,7,3,2,5,8,8,3,9,7,4,,70,74,61,,10,1992,2,,2,,"I can only imagine how incredibly difficult it must be to lose your job and then feel the heavy weight of depression on top of that. My heart truly goes out to you, and I'm so sorry you're going through such a challenging time right now. Please know that your feelings are valid, and I hope you can find some comfort and support as you navigate this period.",AI,1.0,1,9,5.8,5.0,6.2,5.666666666666667,68.33333333333333,10
2025-12-02 09:07:37,2025-12-02 09:11:42,0,100,245,1,2025-12-02 09:11:42,R_1qaIAbRGllndhEs,,anonymous,EN,1,6705c86373ccb53aa15202f7,,10,8,9,10,10,10,10,9,10,10,8,6,10,10,6,8,10,Getting into an argument with my kids.,100,80,80,12,,1983,1,,2,,"It sounds incredibly frustrating and upsetting to get into an argument with your kids; I can only imagine how draining and disheartening that must feel. It's never easy when there's conflict, especially within your own family. I'm truly sorry you had to go through that, and I hope you're able to find some peace and resolution soon.",Human,1.0,1,10,9.4,8.6,8.8,8.933333333333334,86.66666666666667,12
2025-12-02 09:07:28,2025-12-02 09:12:10,0,100,281,1,2025-12-02 09:12:10,R_3FKb7gxsE2YwY25,,anonymous,EN,1,6660aa908b3f2239c2ff2345,,10,10,10,10,10,10,10,6,9,10,7,9,10,10,5,6,10,I had to part ways with a longtime friend after learning they where cheating on their wife and planning to abandon their kids.,92,83,89,12,,1986,1,,1,,"It must have been incredibly difficult and heartbreaking to make the decision to part ways with a longtime friend after learning of such a profound betrayal. My heart truly goes out to you for navigating such a painful and morally complex situation. It takes immense strength and integrity to stand by your values, even when it means losing someone important, and I truly admire your courage.",Human,1.0,1,10,10.0,8.2,8.2,8.799999999999999,88.0,12
2025-12-02 09:07:35,2025-12-02 09:12:54,0,100,319,1,2025-12-02 09:12:55,R_3qapmx7xzuLQkXb,,anonymous,EN,1,60fe3a34f7f4d5e48ad56af2,,5,6,5,5,5,5,6,5,5,4,5,5,5,6,6,5,6,when my dog of 12 years died right in front of me and it was devastating,41,40,37,10,,1986,6,,2,,"I can only imagine how absolutely devastating and heartbreaking it must have been to witness your beloved dog of 12 years pass away right in front of you. My heart truly goes out to you; that kind of loss, especially after so many years and seeing it happen, is incredibly painful and leaves such a profound void. Please know it's completely understandable to feel overwhelmed with grief, and I hope you allow yourself all the time and space you need to mourn your cherished companion.",Human,1.0,0,5,5.4,4.8,5.6,5.266666666666667,39.333333333333336,10
2025-12-02 09:11:17,2025-12-02 09:13:49,0,100,151,1,2025-12-02 09:13:49,R_3JXFOTFp96sWdRx,,anonymous,EN,1,641386b1cb9a9c1e3569d4ee,I received news that a loved one passed away.,6,10,8,10,8,10,10,8,10,10,8,8,8,10,8,8,9,,75,73,76,,3,1971,1,,2,,"I am so deeply sorry to hear about the passing of your loved one; I can only imagine the immense pain and heartbreak you must be experiencing right now. My heart truly aches for you, and I want you to know that I'm thinking of you. Please don't hesitate to reach out if there's anything at all I can do to support you during this incredibly difficult time.",AI,1.0,1,6,9.2,8.8,8.6,8.866666666666667,74.66666666666667,3
2025-12-02 09:11:29,2025-12-02 09:14:56,0,100,206,1,2025-12-02 09:14:56,R_5QtGwrUhHlLhHpv,,anonymous,EN,1,655f972cbc7b681ef0fdc0bd,,7,6,7,5,6,6,5,6,5,5,6,6,6,5,6,6,5,Visited my cousins for Thanksgiving and had a really happy time.,67,64,65,12,,1996,4,,2,,"It sounds like you had such a wonderful Thanksgiving filled with joy and connection with your cousins. I can really feel how happy and content you must be from that experience, and it's truly heartwarming to hear. It's fantastic that you made such lovely memories!",Human,1.0,0,7,5.8,5.6,5.6,5.666666666666667,65.33333333333333,12
